track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
6f3Slt0GbA2bPZlz0aIFXN,The Business,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,2adSO4KU3FDjeM1PXCRDZm,164000,2020-09-16,93,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,65LdqYCLcsV0lJoxpeQ6fW,TikTok Songs 2021 Tik Tok Hits ⚡Summer 2021 
1PqZKNikSRknHiIsuw0wDn,I Don't Wanna Be Your Friend,7AgS2ycsLUG0NPTY1AAboT,Mark Mendy,0iNrkyi4gLFQM2cr0ppVW7,162352,2020-10-16,62,0.751,0.873,7,-4.057,1,0.0725,0.117,1.44e-06,0.175,0.52,102.054,65LdqYCLcsV0lJoxpeQ6fW,TikTok Songs 2021 Tik Tok Hits ⚡Summer 2021 
6tDDoYIxWvMLTdKpjFkc1B,telepatía,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,00wSTrFxoSzA7eeS1UxHgd,160191,2020-12-04,93,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,65LdqYCLcsV0lJoxpeQ6fW,TikTok Songs 2021 Tik Tok Hits ⚡Summer 2021 
4uH7pRO1frm3WGrHSJxG9S,Alone,1kPCI44Jh0btRRRHjouPSc,Natio,0CymyyRzQbmMtaEdaJf6JX,159428,2021-06-04,0,0.762,0.593,0,-7.57,0,0.0506,0.133,6.17e-06,0.0554,0.817,118.009,65LdqYCLcsV0lJoxpeQ6fW,TikTok Songs 2021 Tik Tok Hits ⚡Summer 2021 
6u3CPnFMKANYgfdiifFOiJ,"Gravity (feat. Tyler, The Creator)",3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,6ymw9w3tGhxVGBskQAhsvm,214692,2021-01-29,78,0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,65LdqYCLcsV0lJoxpeQ6fW,TikTok Songs 2021 Tik Tok Hits ⚡Summer 2021 
4x2M9tNCJvifryyizUfKPS,Metaphor,5uiEF5htEqJgHcOajZ25ns,Blinded Hearts,3HtWqDlVIQ3PI0u1n3ozuW,168515,2021-05-07,58,0.639,0.762,0,-5.236,1,0.0784,0.239,0.0,0.111,0.506,105.04,65LdqYCLcsV0lJoxpeQ6fW,TikTok Songs 2021 Tik Tok Hits ⚡Summer 2021 
5VipERQ1ofCowecoFg2MVU,motive (with Doja Cat),66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,74vajFwEwXJ61OW1DKSPEa,167989,2021-02-19,68,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,65LdqYCLcsV0lJoxpeQ6fW,TikTok Songs 2021 Tik Tok Hits ⚡Summer 2021 
5o6HnXhqHBPic27lBYQg2V,Smells Like Teen Spirit,3UV0wVQkft6lKLDGioqnyO,Coopex,3rxnLCXKjKbvk32eL1mGXe,186005,2021-04-23,59,0.68,0.781,9,-4.211,1,0.0646,0.308,0.0,0.179,0.613,119.933,65LdqYCLcsV0lJoxpeQ6fW,TikTok Songs 2021 Tik Tok Hits ⚡Summer 2021 
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,7tYKF4w9nC0nq9CsPZTHyP,SZA,781cKhbTPwLnPmo9BALQl7,279204,2020-12-25,88,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,65LdqYCLcsV0lJoxpeQ6fW,TikTok Songs 2021 Tik Tok Hits ⚡Summer 2021 
1BZasayTT2FTbSujdOMA42,Pretend,18eciKrusDglwwZPbopzpJ,JACØBS,65r9eJiiMaMUQvyX6rAQT0,181991,2021-06-04,0,0.796,0.803,11,-7.009,0,0.0494,0.15,0.00122,0.157,0.576,123.027,65LdqYCLcsV0lJoxpeQ6fW,TikTok Songs 2021 Tik Tok Hits ⚡Summer 2021 
